hour,day_of_week,location,latitude,longitude,vehicle_count,avg_speed_kmph,weather,is_holiday,congestion_level,datetime,month,is_weekend,is_rush_hour,weather_encoded
20,4,Jail Road,21.22768497065941,81.64134668460136,310,15.7,Clear,0,1,2023-07-07 20:35:00,7,0,0,0
13,5,Tikrapara,21.25986685730709,81.61912833788227,551,52.6,Clear,0,0,2023-05-20 13:27:00,5,1,0,0
7,1,Tikrapara,21.258146759368277,81.61902053771485,1171,15.9,Rainy,0,1,2023-12-19 07:34:00,12,0,1,2
4,4,Ring Road No 1,21.262552332923587,81.64966877768595,786,16.3,Clear,0,1,2023-06-16 04:32:00,6,0,0,0
6,2,Shankar Nagar,21.244968212671616,81.63902458438294,755,50.9,Clear,0,0,2023-10-11 06:28:00,10,0,0,0
16,1,Shankar Nagar,21.24462955252863,81.6434689722671,752,37.6,Cloudy,0,0,2023-10-31 16:59:00,10,0,0,1
1,5,Amanaka,21.268240712648897,81.63335934307774,428,26.5,Rainy,0,0,2023-07-01 01:38:00,7,1,0,2
23,2,Devendra Nagar,21.245153948637466,81.62396407242093,259,21.7,Clear,0,1,2023-03-22 23:20:00,3,0,0,0
21,0,Jail Road,21.229494290016373,81.6409671249204,487,22.9,Rainy,0,0,2023-10-30 21:24:00,10,0,0,2
9,0,Amanaka,21.27352595930508,81.6339845664617,786,15.6,Clear,0,1,2023-04-24 09:49:00,4,0,1,0
3,3,Shankar Nagar,21.240069640058596,81.64375184716606,564,19.5,Foggy,0,0,2023-04-06 03:43:00,4,0,0,3
16,1,Shankar Nagar,21.246866629151857,81.6428855367261,246,14.7,Foggy,0,1,2023-01-03 16:34:00,1,0,0,3
13,5,Amanaka,21.26782450264929,81.63475221527354,354,41.4,Clear,0,0,2023-07-15 13:00:00,7,1,0,0
8,0,Amanaka,21.26776295303157,81.63628571098793,1152,11.7,Rainy,0,1,2023-08-14 08:29:00,8,0,1,2
5,5,Devendra Nagar,21.2428974191946,81.62279974242635,222,51.6,Clear,0,0,2023-02-11 05:11:00,2,1,0,0
21,6,Ring Road No 1,21.26139132434741,81.65145364937027,364,59.1,Clear,0,0,2023-10-22 21:25:00,10,1,0,0
22,6,Katora Talab,21.235967316645723,81.6348535242065,543,55.6,Clear,0,0,2023-12-31 22:04:00,12,1,0,0
10,5,Amanaka,21.27004470110993,81.63302668194456,298,24.7,Clear,0,1,2023-03-04 10:33:00,3,1,0,0
12,1,Devendra Nagar,21.24685375412706,81.62330246869632,302,51.7,Clear,0,0,2023-12-05 12:00:00,12,0,0,0
5,5,Pandri,21.249422941984268,81.6340818531124,382,50.3,Clear,0,0,2023-01-14 05:37:00,1,1,0,0
0,4,Pandri,21.252352860333435,81.6292934788932,388,32.1,Foggy,0,0,2023-02-24 00:04:00,2,0,0,3
2,3,Shankar Nagar,21.246330409053403,81.64578363121878,583,40.2,Clear,0,0,2023-10-05 02:58:00,10,0,0,0
9,4,Shankar Nagar,21.24320930115537,81.64279479497287,1405,7.3,Cloudy,0,2,2023-11-03 09:38:00,11,0,1,1
1,1,Ring Road No 1,21.261423994363994,81.65090561449847,564,30.1,Clear,0,0,2023-07-11 01:56:00,7,0,0,0
7,1,Ring Road No 1,21.26300187489248,81.65156965406725,1422,13.8,Clear,0,2,2023-10-31 07:53:00,10,0,1,0
15,3,Mowa,21.279565520957277,81.64341965689766,749,15.5,Clear,0,1,2023-02-09 15:00:00,2,0,0,0
22,5,GE Road,21.2516752853126,81.64647851474673,539,55.8,Cloudy,0,0,2023-04-15 22:10:00,4,1,0,1
15,0,Fafadih,21.23122306578852,81.66010718476106,303,42.0,Clear,0,0,2023-01-09 15:58:00,1,0,0,0
4,0,Tikrapara,21.259535518816158,81.62080154858094,399,27.6,Clear,0,1,2023-04-17 04:04:00,4,0,0,0
8,0,Pandri,21.249074122026293,81.62888516990365,455,21.5,Clear,0,1,2023-10-16 08:02:00,10,0,1,0
11,0,Mowa,21.28080601899643,81.64170024505101,769,30.7,Clear,0,0,2023-09-11 11:33:00,9,0,0,0
12,2,Katora Talab,21.237620831299683,81.63422091591414,308,18.1,Cloudy,0,1,2023-01-04 12:25:00,1,0,0,1
23,1,Telibandha,21.23941356651465,81.64964305491237,233,44.2,Cloudy,0,0,2023-08-01 23:08:00,8,0,0,1
2,6,GE Road,21.252534130945456,81.64580988718518,367,37.1,Clear,0,0,2023-07-09 02:27:00,7,1,0,0
1,2,Katora Talab,21.23597337598322,81.6350931453534,264,23.6,Foggy,0,0,2023-08-09 01:53:00,8,0,0,3
22,5,Telibandha,21.23996739049601,81.6530859052455,304,38.1,Rainy,0,0,2023-12-09 22:41:00,12,1,0,2
1,1,Tikrapara,21.25931795066627,81.62165896352373,532,18.6,Foggy,0,0,2023-04-11 01:11:00,4,0,0,3
23,2,Mowa,21.27758195234668,81.6449572928231,338,12.4,Rainy,0,1,2023-10-25 23:58:00,10,0,0,2
10,2,Amanaka,21.271634934253395,81.63317308284074,640,28.0,Rainy,0,0,2023-12-06 10:38:00,12,0,0,2
18,2,Shankar Nagar,21.244114078474503,81.64199752832893,1072,16.4,Clear,0,1,2023-01-11 18:45:00,1,0,1,0
0,0,Amanaka,21.271251169187348,81.63455345682314,367,19.0,Clear,1,1,2023-07-03 00:22:00,7,0,0,0
0,5,Tikrapara,21.25948550754868,81.62143818916553,227,33.2,Clear,0,0,2023-08-05 00:33:00,8,1,0,0
0,4,Ring Road No 1,21.263202558211088,81.6528528446484,461,29.2,Foggy,0,0,2023-10-13 00:16:00,10,0,0,3
2,1,Katora Talab,21.23624929702991,81.63783332651846,711,55.8,Clear,0,0,2023-12-26 02:44:00,12,0,0,0
8,0,Katora Talab,21.23534333074133,81.63327171293751,1398,6.4,Foggy,1,2,2023-05-01 08:27:00,5,0,1,3
18,4,Devendra Nagar,21.24864903436223,81.62251010721822,972,23.2,Clear,0,1,2023-01-06 18:43:00,1,0,1,0
8,1,Ring Road No 1,21.26660214861233,81.6529836811592,1092,11.3,Rainy,0,1,2023-08-22 08:21:00,8,0,1,2
20,4,Fafadih,21.23279070058688,81.65757341305596,698,18.6,Rainy,0,1,2023-10-20 20:02:00,10,0,0,2
21,2,Amanaka,21.269961363391456,81.63520326010708,216,28.1,Clear,0,1,2023-03-15 21:39:00,3,0,0,0
13,1,Jail Road,21.23213443546661,81.64327689435248,523,37.2,Rainy,0,0,2023-08-15 13:11:00,8,0,0,2
12,0,Amanaka,21.268630025641716,81.63660236352798,599,25.3,Foggy,0,0,2023-08-21 12:48:00,8,0,0,3
3,0,Tikrapara,21.261630804312027,81.62084682540483,492,37.3,Clear,0,0,2023-01-23 03:25:00,1,0,0,0
9,1,Shankar Nagar,21.24449737982427,81.63821500461808,1051,11.4,Cloudy,0,2,2023-08-29 09:43:00,8,0,1,1
4,1,Jail Road,21.229489155134942,81.63778858485017,656,58.1,Clear,0,0,2023-07-18 04:38:00,7,0,0,0
23,6,Devendra Nagar,21.245194788454164,81.62536000847227,425,24.2,Rainy,0,0,2023-03-12 23:34:00,3,1,0,2
8,1,Katora Talab,21.237310301671748,81.63679618173279,1096,11.8,Rainy,0,1,2023-03-07 08:51:00,3,0,1,2
20,1,Devendra Nagar,21.246283507841422,81.62080334812066,327,32.8,Clear,0,0,2023-09-05 20:02:00,9,0,0,0
21,5,Ring Road No 1,21.258358305986857,81.65149761752336,171,13.3,Foggy,0,1,2023-09-09 21:18:00,9,1,0,3
6,3,Mowa,21.278472147067298,81.64034610852124,351,29.5,Clear,0,1,2023-03-09 06:05:00,3,0,0,0
10,6,Fafadih,21.2296987455007,81.65973051357305,419,52.4,Clear,0,0,2023-03-19 10:52:00,3,1,0,0
9,1,Katora Talab,21.23631101703027,81.63583175564742,1078,14.1,Clear,0,2,2023-11-14 09:38:00,11,0,1,0
4,4,Pandri,21.251777262163134,81.63281613449435,568,33.5,Foggy,0,0,2023-06-23 04:00:00,6,0,0,3
23,4,Shankar Nagar,21.24142879188791,81.64386211778411,727,27.2,Cloudy,1,1,2023-04-07 23:07:00,4,0,0,1
7,3,GE Road,21.251294597486257,81.65028933824823,633,5.3,Rainy,0,2,2023-11-16 07:18:00,11,0,1,2
4,0,GE Road,21.25032697027347,81.65104336074778,792,27.2,Clear,0,1,2023-02-13 04:58:00,2,0,0,0
8,5,Ring Road No 1,21.26399044951669,81.64984111003017,347,5.6,Cloudy,0,2,2023-02-25 08:58:00,2,1,1,1
7,2,Mowa,21.27887595194217,81.64182088828213,721,10.6,Foggy,0,1,2023-09-20 07:16:00,9,0,1,3
22,6,Katora Talab,21.237678356701277,81.63214044650125,357,17.0,Clear,0,1,2023-03-19 22:55:00,3,1,0,0
4,4,Devendra Nagar,21.245541296595768,81.62419061450531,294,17.3,Rainy,0,1,2023-09-29 04:14:00,9,0,0,2
2,4,Jail Road,21.229866046614383,81.64279388248879,311,44.4,Cloudy,0,0,2023-09-22 02:32:00,9,0,0,1
4,6,GE Road,21.25274804554814,81.64888503840652,362,22.3,Clear,0,1,2023-07-16 04:55:00,7,1,0,0
13,6,Katora Talab,21.237133378194997,81.63509133110297,295,45.6,Clear,0,0,2023-11-12 13:51:00,11,1,0,0
4,1,Amanaka,21.27080659920833,81.63134868400867,418,49.5,Clear,0,0,2023-06-27 04:26:00,6,0,0,0
6,2,Katora Talab,21.23609694740846,81.63153112186362,705,52.1,Clear,0,0,2023-03-15 06:47:00,3,0,0,0
4,3,Ring Road No 1,21.26595656189492,81.65107830096,529,24.1,Clear,0,1,2023-04-06 04:40:00,4,0,0,0
17,3,Katora Talab,21.23631331810064,81.63629359466407,703,11.6,Cloudy,0,2,2023-12-14 17:48:00,12,0,1,1
17,4,Fafadih,21.2339446495949,81.65894273097123,1330,24.2,Clear,0,1,2023-04-28 17:47:00,4,0,1,0
15,6,Mowa,21.278758189274942,81.64162966605355,411,39.3,Rainy,0,0,2023-07-23 15:27:00,7,1,0,2
15,5,Katora Talab,21.233210934222782,81.63311944753353,369,28.1,Foggy,0,0,2023-10-07 15:19:00,10,1,0,3
4,3,Ring Road No 1,21.263032919355968,81.65097009813702,683,29.1,Clear,0,1,2023-12-07 04:03:00,12,0,0,0
17,2,Tikrapara,21.25713553715265,81.6210033311661,709,14.4,Rainy,0,1,2023-07-19 17:23:00,7,0,1,2
20,6,Shankar Nagar,21.24329579388222,81.64217510615332,484,37.0,Rainy,0,0,2023-12-03 20:02:00,12,1,0,2
7,0,Amanaka,21.27080128327668,81.6334238474922,583,12.8,Clear,0,2,2023-05-15 07:00:00,5,0,1,0
19,0,Telibandha,21.239812711946268,81.64936585070795,923,14.2,Clear,0,2,2023-10-30 19:24:00,10,0,1,0
19,2,Shankar Nagar,21.241706828918705,81.6432468949867,1242,4.5,Foggy,0,2,2023-11-01 19:54:00,11,0,1,3
18,0,Tikrapara,21.263083347717604,81.62014965874698,1189,9.5,Rainy,1,2,2023-05-22 18:59:00,5,0,1,2
23,1,Pandri,21.25324595513028,81.62855873878688,509,25.2,Clear,0,1,2023-01-24 23:13:00,1,0,0,0
17,6,Fafadih,21.229904760541665,81.66418027504419,710,13.5,Rainy,0,1,2023-12-31 17:44:00,12,1,1,2
2,6,Katora Talab,21.24080902977881,81.63758561354754,480,38.0,Clear,0,0,2023-09-17 02:53:00,9,1,0,0
11,2,Telibandha,21.23822842812204,81.64779073132253,357,37.5,Clear,0,0,2023-03-01 11:36:00,3,0,0,0
4,3,Tikrapara,21.257968634604364,81.61533253486478,495,41.3,Clear,0,0,2023-09-21 04:31:00,9,0,0,0
5,3,Tikrapara,21.259885242763183,81.62191135591617,390,17.7,Rainy,0,1,2023-03-02 05:10:00,3,0,0,2
0,6,Pandri,21.251116674736256,81.63020464580069,462,24.3,Clear,0,1,2023-08-13 00:18:00,8,1,0,0
6,1,Ring Road No 1,21.26615119392861,81.65039180937634,605,40.0,Clear,0,0,2023-09-26 06:51:00,9,0,0,0
0,3,Mowa,21.28297106291344,81.646284188815,218,25.0,Clear,0,1,2023-05-11 00:29:00,5,0,0,0
0,1,Fafadih,21.23283777732264,81.66004493147196,660,22.4,Rainy,0,0,2023-07-25 00:00:00,7,0,0,2
3,1,Katora Talab,21.23809447609278,81.63380495011496,385,35.3,Rainy,0,0,2023-03-21 03:55:00,3,0,0,2
16,2,GE Road,21.248886889565867,81.65146247730705,750,22.4,Clear,0,1,2023-04-19 16:26:00,4,0,0,0
13,4,Mowa,21.281332894774557,81.64261102320754,420,41.9,Clear,1,0,2023-03-10 13:16:00,3,0,0,0
20,1,Amanaka,21.267474270492546,81.63254094749757,641,28.5,Rainy,1,0,2023-07-04 20:37:00,7,0,0,2
21,1,Devendra Nagar,21.24581445857684,81.62240025793099,233,54.9,Clear,0,0,2023-07-25 21:25:00,7,0,0,0
6,1,Shankar Nagar,21.24281781413572,81.64414392631012,470,24.3,Clear,0,1,2023-04-04 06:16:00,4,0,0,0
17,1,Amanaka,21.271466358634843,81.63775628536101,567,18.2,Cloudy,0,1,2023-10-24 17:05:00,10,0,1,1
4,0,Fafadih,21.231118753553247,81.66051361686262,385,12.2,Foggy,0,1,2023-02-20 04:16:00,2,0,0,3
21,4,Mowa,21.28041796339092,81.64319615668204,685,49.1,Clear,0,0,2023-10-13 21:05:00,10,0,0,0
12,2,Ring Road No 1,21.26646476076517,81.65204107341181,741,13.5,Rainy,0,1,2023-04-26 12:16:00,4,0,0,2
11,3,GE Road,21.254896218208213,81.64998003560345,765,35.9,Rainy,0,0,2023-06-29 11:47:00,6,0,0,2
2,0,Amanaka,21.272124334895175,81.63435297010643,452,26.2,Rainy,0,0,2023-03-27 02:39:00,3,0,0,2
6,5,Tikrapara,21.26012857442377,81.62052188880769,422,30.1,Clear,0,0,2023-07-29 06:58:00,7,1,0,0
16,0,Mowa,21.282125956341183,81.64375847389863,687,37.0,Clear,0,0,2023-08-07 16:31:00,8,0,0,0
2,6,Katora Talab,21.23653365645613,81.63725467005906,361,19.0,Clear,0,1,2023-08-06 02:13:00,8,1,0,0
7,1,GE Road,21.24681604268744,81.64605553099699,1382,16.0,Clear,0,1,2023-06-27 07:49:00,6,0,1,0
4,5,Devendra Nagar,21.24696326844733,81.62342821671251,283,42.4,Clear,0,0,2023-09-09 04:12:00,9,1,0,0
11,1,Devendra Nagar,21.246811027302247,81.62352881504486,228,16.5,Clear,0,1,2023-02-28 11:55:00,2,0,0,0
9,2,Shankar Nagar,21.244641891389207,81.64047119435801,360,8.7,Clear,0,2,2023-06-21 09:33:00,6,0,1,0
5,0,Mowa,21.28004097217216,81.64428882905642,276,26.8,Clear,1,1,2023-11-13 05:48:00,11,0,0,0
12,1,Pandri,21.25384110120786,81.6336271085893,593,50.0,Cloudy,0,0,2023-09-26 12:06:00,9,0,0,1
19,2,Mowa,21.279388196887005,81.6428478221737,934,17.2,Rainy,0,1,2023-12-27 19:01:00,12,0,1,2
15,6,Shankar Nagar,21.24045365507165,81.64103717719772,520,44.8,Clear,0,0,2023-06-25 15:14:00,6,1,0,0
14,5,GE Road,21.250813835851982,81.65100063910455,305,32.4,Clear,1,0,2023-07-15 14:42:00,7,1,0,0
3,4,Jail Road,21.22857799775182,81.6416926800395,385,49.3,Clear,0,0,2023-07-21 03:02:00,7,0,0,0
5,1,Tikrapara,21.260096756566075,81.61834566376977,572,37.9,Clear,0,0,2023-12-12 05:03:00,12,0,0,0
11,2,Telibandha,21.239397787938262,81.64931768725549,680,11.8,Foggy,0,1,2023-05-17 11:39:00,5,0,0,3
14,5,Fafadih,21.23224192550381,81.65779042818842,280,13.2,Foggy,0,1,2023-12-16 14:39:00,12,1,0,3
21,2,Shankar Nagar,21.243004091585345,81.6411400637077,515,45.5,Clear,0,0,2023-03-01 21:21:00,3,0,0,0
6,2,Jail Road,21.228768038021304,81.64093374612519,387,28.7,Foggy,1,0,2023-09-13 06:40:00,9,0,0,3
16,6,GE Road,21.25251726390558,81.64936438900928,431,26.5,Rainy,0,0,2023-08-06 16:21:00,8,1,0,2
13,0,Jail Road,21.2317908303809,81.64125112385166,264,11.6,Rainy,0,1,2023-10-09 13:48:00,10,0,0,2
6,3,GE Road,21.25060988762039,81.64797428742857,712,32.0,Cloudy,0,0,2023-08-31 06:22:00,8,0,0,1
6,2,GE Road,21.25182564447353,81.6500475342198,399,59.7,Clear,0,0,2023-05-31 06:44:00,5,0,0,0
5,4,Mowa,21.281695688614064,81.64468234608988,405,21.8,Clear,0,1,2023-01-27 05:24:00,1,0,0,0
19,3,Devendra Nagar,21.244517053986986,81.62319598743974,846,10.8,Rainy,0,1,2023-06-29 19:25:00,6,0,1,2
18,5,GE Road,21.252542035609835,81.65103599555611,592,19.9,Clear,0,1,2023-05-13 18:40:00,5,1,1,0
8,2,Ring Road No 1,21.26527793893741,81.65107224433434,1175,15.6,Rainy,0,1,2023-05-03 08:54:00,5,0,1,2
0,2,Telibandha,21.236391954695144,81.6481021272475,573,25.9,Clear,0,1,2023-05-10 00:49:00,5,0,0,0
23,5,Pandri,21.25194526702864,81.63028445115884,515,42.5,Clear,0,0,2023-10-14 23:17:00,10,1,0,0
10,5,GE Road,21.24900264125313,81.64898913922178,158,15.4,Foggy,0,1,2023-05-13 10:56:00,5,1,0,3
15,1,Katora Talab,21.237962448713944,81.63219754668499,207,31.9,Clear,0,0,2023-01-17 15:33:00,1,0,0,0
12,0,Katora Talab,21.23890999440361,81.63374493770289,393,16.4,Rainy,0,1,2023-07-10 12:37:00,7,0,0,2
9,4,GE Road,21.253715226225157,81.64783309510844,1326,14.0,Foggy,1,1,2023-07-14 09:47:00,7,0,1,3
6,2,Tikrapara,21.258046749034232,81.61778372602032,481,18.9,Clear,0,1,2023-08-23 06:03:00,8,0,0,0
22,5,Tikrapara,21.259909703753845,81.61792304018645,161,29.1,Clear,0,1,2023-04-01 22:16:00,4,1,0,0
11,4,Telibandha,21.238467997156853,81.65076793029935,435,54.1,Clear,0,0,2023-07-28 11:33:00,7,0,0,0
9,4,Tikrapara,21.259757641260407,81.6185677752121,1087,18.0,Clear,0,1,2023-04-14 09:59:00,4,0,1,0
23,3,Devendra Nagar,21.242181547201596,81.62418339603202,453,14.9,Foggy,0,1,2023-08-10 23:02:00,8,0,0,3
18,1,Mowa,21.27872159340461,81.64552058596097,1233,11.7,Clear,0,2,2023-04-11 18:39:00,4,0,1,0
2,4,GE Road,21.24932086966549,81.645283409343,290,11.2,Rainy,0,1,2023-05-26 02:03:00,5,0,0,2
3,6,Mowa,21.28013613698786,81.64299305403664,374,20.2,Clear,0,1,2023-10-01 03:43:00,10,1,0,0
15,4,GE Road,21.249183133958937,81.64584050209,680,24.1,Clear,0,1,2023-08-25 15:36:00,8,0,0,0
2,0,Pandri,21.25447479346137,81.63242822078121,457,24.7,Clear,0,1,2023-08-07 02:16:00,8,0,0,0
22,4,Fafadih,21.22812508648259,81.66028355394148,740,24.9,Foggy,1,0,2023-05-19 22:30:00,5,0,0,3
20,5,Fafadih,21.23642838410957,81.66024787488443,270,33.4,Clear,0,0,2023-12-09 20:43:00,12,1,0,0
16,2,Ring Road No 1,21.26241877553195,81.65063448134474,542,34.5,Clear,0,0,2023-07-26 16:30:00,7,0,0,0
17,0,Jail Road,21.227558206052464,81.63669044851154,579,17.0,Clear,0,1,2023-12-25 17:43:00,12,0,1,0
18,5,Shankar Nagar,21.24560509462147,81.6384141261875,415,14.2,Clear,0,2,2023-04-22 18:07:00,4,1,1,0
21,4,Katora Talab,21.237194542904216,81.63627315898552,412,55.9,Clear,0,0,2023-06-02 21:06:00,6,0,0,0
0,3,Katora Talab,21.2337975474022,81.63265146319482,717,50.0,Clear,0,0,2023-08-17 00:21:00,8,0,0,0
12,5,Pandri,21.253826358376784,81.63066578344045,400,20.4,Clear,0,1,2023-11-18 12:54:00,11,1,0,0
1,0,Pandri,21.250165428586243,81.63200449800672,740,24.2,Clear,0,1,2023-09-11 01:29:00,9,0,0,0
23,4,Mowa,21.28131307144691,81.64283810538603,724,35.2,Foggy,0,0,2023-09-29 23:17:00,9,0,0,3
14,3,Katora Talab,21.23489967954425,81.63367310259306,643,56.8,Clear,0,0,2023-06-29 14:13:00,6,0,0,0
9,2,Jail Road,21.23037277348791,81.63972281034171,842,14.6,Clear,0,2,2023-01-04 09:56:00,1,0,1,0
14,3,Tikrapara,21.26197791435647,81.61564045183978,718,18.2,Rainy,0,1,2023-03-02 14:35:00,3,0,0,2
23,5,Amanaka,21.267011472941867,81.63536174222297,446,37.2,Clear,0,0,2023-05-06 23:05:00,5,1,0,0
8,2,Katora Talab,21.235716911172386,81.63324590277061,435,18.2,Cloudy,0,1,2023-05-17 08:17:00,5,0,1,1
0,4,GE Road,21.247663886561654,81.6489390916896,390,58.7,Clear,0,0,2023-04-21 00:12:00,4,0,0,0
0,5,Fafadih,21.232994489784,81.6625069579639,385,15.4,Rainy,0,1,2023-08-12 00:54:00,8,1,0,2
5,2,Shankar Nagar,21.243637812266243,81.64183479184352,238,38.8,Rainy,0,0,2023-07-05 05:13:00,7,0,0,2
12,1,GE Road,21.25355400127358,81.6462750653931,424,11.2,Rainy,0,1,2023-07-25 12:12:00,7,0,0,2
12,0,Tikrapara,21.261172778437697,81.61535770567042,471,58.6,Cloudy,1,0,2023-07-03 12:22:00,7,0,0,1
18,6,GE Road,21.24952327624,81.64647468573474,706,20.9,Clear,0,1,2023-11-26 18:07:00,11,1,1,0
5,0,Mowa,21.280463885070905,81.64216917953281,320,21.6,Cloudy,0,1,2023-04-17 05:01:00,4,0,0,1
17,4,Tikrapara,21.26007299351081,81.61648653402455,961,10.8,Clear,0,2,2023-02-17 17:58:00,2,0,1,0
22,0,Katora Talab,21.236100613008134,81.63297306939339,593,57.0,Clear,0,0,2023-03-13 22:02:00,3,0,0,0
3,3,Amanaka,21.270766910029707,81.63301781772934,233,40.5,Cloudy,0,0,2023-09-28 03:50:00,9,0,0,1
16,4,Fafadih,21.23575958873041,81.65784883910075,659,24.8,Clear,0,1,2023-06-02 16:18:00,6,0,0,0
14,5,Mowa,21.277286960335086,81.64565440101994,286,41.4,Clear,0,0,2023-11-04 14:56:00,11,1,0,0
20,6,Amanaka,21.26912972250408,81.6323702426712,374,15.4,Foggy,0,1,2023-06-18 20:43:00,6,1,0,3
5,0,Shankar Nagar,21.24393814312508,81.64114921551557,348,53.7,Clear,0,0,2023-10-02 05:31:00,10,0,0,0
8,5,Telibandha,21.237228259488763,81.6479082583784,420,22.4,Clear,0,1,2023-08-12 08:54:00,8,1,1,0
20,3,Fafadih,21.23863674721125,81.66069689619962,628,34.9,Rainy,0,0,2023-07-06 20:29:00,7,0,0,2
10,3,Shankar Nagar,21.23964886527933,81.645087419518,242,26.0,Cloudy,0,1,2023-06-22 10:37:00,6,0,0,1
10,1,Devendra Nagar,21.24682214181022,81.62186706713797,510,26.8,Clear,0,1,2023-11-14 10:54:00,11,0,0,0
0,4,Jail Road,21.22793376182263,81.64144694559232,501,38.1,Clear,0,0,2023-06-23 00:52:00,6,0,0,0
23,4,Ring Road No 1,21.262906163345026,81.64734804436311,722,28.5,Rainy,0,0,2023-06-16 23:01:00,6,0,0,2
1,0,Ring Road No 1,21.26697447992921,81.65033201907558,540,16.2,Cloudy,0,1,2023-05-29 01:15:00,5,0,0,1
11,1,Fafadih,21.236091143472965,81.66375686991593,415,31.6,Clear,0,0,2023-06-27 11:38:00,6,0,0,0
22,6,Pandri,21.249397980911034,81.63166637972873,249,24.6,Rainy,0,0,2023-09-17 22:08:00,9,1,0,2
15,5,Mowa,21.277597114900274,81.6385665988264,492,27.2,Clear,0,1,2023-11-18 15:59:00,11,1,0,0
3,4,Amanaka,21.269150803667955,81.63579527500356,422,38.1,Clear,0,0,2023-12-29 03:08:00,12,0,0,0
15,0,GE Road,21.250274526704008,81.64828590331815,681,42.7,Clear,0,0,2023-05-08 15:38:00,5,0,0,0
11,0,Amanaka,21.272287132089858,81.63521298796059,491,39.6,Clear,0,0,2023-06-19 11:38:00,6,0,0,0
8,4,Devendra Nagar,21.24391340337743,81.62480406064734,554,5.4,Rainy,0,2,2023-08-25 08:59:00,8,0,1,2
15,0,Devendra Nagar,21.245995351133907,81.61835679039707,357,29.8,Clear,0,1,2023-12-04 15:07:00,12,0,0,0
14,1,Pandri,21.252256705827545,81.63038365741542,657,18.8,Rainy,1,1,2023-03-28 14:27:00,3,0,0,2
4,6,Amanaka,21.27004024225916,81.63678340116215,249,26.0,Rainy,0,0,2023-03-05 04:58:00,3,1,0,2
9,3,Tikrapara,21.25875521283135,81.61937299957765,1036,18.9,Clear,0,1,2023-02-02 09:52:00,2,0,1,0
1,3,Jail Road,21.226666081257665,81.6409141807668,489,58.2,Clear,0,0,2023-01-26 01:21:00,1,0,0,0
11,4,Amanaka,21.27390611939108,81.63301028729506,544,54.9,Clear,0,0,2023-06-30 11:39:00,6,0,0,0
13,5,Telibandha,21.237380395736025,81.64867996911421,293,16.9,Rainy,0,1,2023-03-04 13:35:00,3,1,0,2
13,0,Mowa,21.279159996451604,81.6401739274543,721,10.5,Foggy,0,1,2023-12-25 13:26:00,12,0,0,3
23,6,Pandri,21.252242494757382,81.63129367989093,205,16.3,Clear,0,1,2023-06-04 23:37:00,6,1,0,0
2,3,Amanaka,21.27106869442691,81.63146316914873,290,31.7,Clear,0,0,2023-04-13 02:30:00,4,0,0,0
2,3,Fafadih,21.23509033533032,81.6630747348285,792,35.6,Clear,0,0,2023-03-23 02:40:00,3,0,0,0
19,1,Devendra Nagar,21.24726032274469,81.62414568449732,806,18.4,Clear,0,1,2023-01-24 19:43:00,1,0,1,0
17,6,Katora Talab,21.23714037862841,81.63656477879626,283,5.7,Clear,0,2,2023-09-17 17:22:00,9,1,1,0
2,3,Tikrapara,21.26394702697521,81.61679391907327,310,31.6,Clear,1,0,2023-11-02 02:05:00,11,0,0,0
1,4,Devendra Nagar,21.24775625079159,81.62322756580399,394,32.1,Rainy,0,0,2023-05-26 01:02:00,5,0,0,2
7,3,GE Road,21.250940653895945,81.64582693861924,437,3.5,Rainy,0,2,2023-08-10 07:31:00,8,0,1,2
14,2,Katora Talab,21.236130421180967,81.63250547008407,373,57.5,Cloudy,0,0,2023-11-22 14:33:00,11,0,0,1
6,5,Katora Talab,21.235772291140982,81.63230362723245,352,27.7,Cloudy,0,1,2023-11-11 06:33:00,11,1,0,1
13,6,Devendra Nagar,21.24470218322537,81.62258777928595,317,48.6,Clear,0,0,2023-08-20 13:25:00,8,1,0,0
17,3,Telibandha,21.23909350983688,81.64687050027541,910,6.9,Clear,0,2,2023-01-05 17:14:00,1,0,1,0
9,4,Devendra Nagar,21.24270896370451,81.62412382854147,871,21.3,Clear,0,1,2023-08-11 09:30:00,8,0,1,0
20,5,Amanaka,21.26840512376586,81.63714905958047,278,34.6,Rainy,0,0,2023-08-26 20:35:00,8,1,0,2
13,4,GE Road,21.251650539444032,81.65011352430041,652,29.2,Rainy,0,0,2023-08-11 13:15:00,8,0,0,2
17,3,Jail Road,21.232621384640844,81.63948057837639,1177,7.7,Rainy,0,2,2023-12-21 17:30:00,12,0,1,2
14,2,Devendra Nagar,21.244451026589168,81.6251434051712,290,28.8,Cloudy,0,1,2023-09-27 14:42:00,9,0,0,1
18,5,GE Road,21.25221902712786,81.64852533938036,682,21.2,Clear,0,1,2023-04-22 18:39:00,4,1,1,0
4,4,Amanaka,21.272782915933917,81.63457551138032,485,15.5,Clear,0,1,2023-12-01 04:12:00,12,0,0,0
17,4,GE Road,21.25126554727511,81.64894244530167,1051,24.1,Clear,0,1,2023-01-06 17:36:00,1,0,1,0
3,3,Katora Talab,21.2348308122102,81.63465517077897,750,23.2,Clear,0,1,2023-02-02 03:42:00,2,0,0,0
21,4,Telibandha,21.2416935203548,81.65098993663075,339,27.0,Clear,0,1,2023-05-05 21:49:00,5,0,0,0
